source_file,order_date,transaction_type,order_id,sku,product_name,quantity,order_city,order_state,line_revenue,selling_fees,fba_fees,source_system
amazon_sales_2025_09.csv,9/15/2025,Order,546-1569222-5950722,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/15/2025,Order,362-9230957-3016358,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/20/2025,Order,905-9927649-9298797,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/21/2025,Order,241-8006313-9280425,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/27/2025,Order,722-4632518-3484719,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/28/2025,Order,640-6013290-9459019,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/30/2025,Order,932-1363249-7429634,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_09.csv,9/30/2025,Order,688-3996950-3454887,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/1/2025,Order,505-9145985-4156884,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/6/2025,Order,770-9844395-1998388,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/9/2025,Order,467-9770092-2578774,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/11/2025,Order,779-3369484-9912551,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/14/2025,Order,520-5866710-8436659,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/18/2025,Order,793-1773469-6241504,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/19/2025,Order,418-5491991-8780343,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/19/2025,Order,150-7618181-1569723,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/20/2025,Order,642-5092830-8497408,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/21/2025,Order,743-5851063-1697716,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/25/2025,Order,303-5017155-4579945,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/28/2025,Order,709-7951065-7118590,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_10.csv,10/30/2025,Order,286-7690925-6018961,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/1/2025,Order,807-6849037-3714233,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/5/2025,Order,554-1198694-6300384,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/10/2025,Order,608-3533320-5620398,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/10/2025,Order,853-2926086-6119051,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/11/2025,Order,100-7519967-3923527,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/17/2025,Order,896-8399460-1424365,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/17/2025,Order,144-8034193-1564972,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/17/2025,Order,677-4977940-5312542,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/18/2025,Order,498-2383642-5946257,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/20/2025,Order,488-7475542-3442386,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/23/2025,Order,102-7311947-2536106,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/25/2025,Order,242-9506780-5008010,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/28/2025,Order,197-3894011-4481061,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_11.csv,11/28/2025,Order,206-2647952-6462879,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/1/2025,Order,899-7985126-4876981,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/1/2025,Order,646-7568056-5859219,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/3/2025,Order,587-9288370-6649979,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/4/2025,Order,285-7464403-2117318,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/7/2025,Order,362-1398187-8709495,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/12/2025,Order,746-6602519-8530438,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/17/2025,Order,975-8643307-6402628,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/21/2025,Order,126-3715538-3232481,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/24/2025,Order,324-4629188-1311807,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/25/2025,Order,176-4123334-2316629,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/27/2025,Order,703-1596956-1420053,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2025_12.csv,12/31/2025,Order,518-2994927-4201719,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Houston,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_01.csv,1/25/2024,Order,260-4355010-7213473,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/10/2024,Order,308-2260395-6292516,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/13/2024,Order,726-1147626-4546021,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/14/2024,Order,443-7216706-7866189,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/17/2024,Order,723-5293371-3891952,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/18/2024,Order,654-8167350-9015527,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_02.csv,2/26/2024,Order,546-4370603-9657399,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_03.csv,3/13/2024,Order,922-2441685-7615713,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_03.csv,3/14/2024,Order,416-3242695-7571654,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_03.csv,3/19/2024,Order,463-4359063-3659001,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/10/2024,Order,886-9016399-3482531,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/11/2024,Order,131-7443212-3582737,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/14/2024,Order,544-6685545-9817647,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/18/2024,Order,244-3888569-5010062,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/18/2024,Order,526-4221469-2887212,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_04.csv,4/24/2024,Order,652-4309193-1713043,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/1/2024,Order,718-3236576-2431511,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/7/2024,Order,956-8408165-3839793,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/9/2024,Order,876-5656677-5305142,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/13/2024,Order,725-4061244-2604524,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/23/2024,Order,213-8220086-7811237,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/23/2024,Order,364-1818860-1441651,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_05.csv,5/26/2024,Order,174-3072842-8826257,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_06.csv,6/1/2024,Order,502-2942987-8285090,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_06.csv,6/7/2024,Order,728-9410447-2770440,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_06.csv,6/10/2024,Order,166-8382252-1377916,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_06.csv,6/18/2024,Order,787-7438390-6409509,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_06.csv,6/22/2024,Order,279-8610821-9743681,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_07.csv,7/6/2024,Order,552-5738130-7930301,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_07.csv,7/8/2024,Order,289-9476805-3410332,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_07.csv,7/14/2024,Order,118-7292276-7702591,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_07.csv,7/25/2024,Order,772-7704899-8504065,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_07.csv,7/31/2024,Order,393-8630644-4984081,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/5/2024,Order,918-3680462-1724820,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/6/2024,Order,785-8223100-2070161,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/7/2024,Order,273-3712754-4435290,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/11/2024,Order,695-2891124-4966890,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/13/2024,Order,412-4459301-6449102,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/14/2024,Order,605-1518979-1419564,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/19/2024,Order,366-3419361-4889868,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/20/2024,Order,137-3767716-9958686,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/22/2024,Order,646-2604373-8292009,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/25/2024,Order,291-6375211-9517798,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/25/2024,Order,119-8943177-3911556,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/27/2024,Order,686-1368640-5614618,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_08.csv,8/28/2024,Order,284-1476066-1420524,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/1/2024,Order,891-7756649-9653594,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/3/2024,Order,843-3174550-2572211,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/4/2024,Order,948-9951567-5164829,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/5/2024,Order,715-2142559-6253937,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/7/2024,Order,865-1354924-8070043,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/8/2024,Order,466-1666811-4249793,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/10/2024,Order,792-5196912-1230959,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/10/2024,Order,179-8876387-7516672,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/12/2024,Order,562-4470138-1459797,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/14/2024,Order,534-2506557-9709085,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/21/2024,Order,648-9407499-3392854,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/23/2024,Order,458-1776914-5995837,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_09.csv,9/25/2024,Order,981-4569828-3459807,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/5/2024,Order,641-5822774-2056853,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/8/2024,Order,219-8204830-3540385,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/9/2024,Order,718-6291236-1846400,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/9/2024,Order,852-8601938-9115924,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/11/2024,Order,172-2076950-5276323,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/11/2024,Order,564-5592804-9215612,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/12/2024,Order,475-2519499-5469474,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/21/2024,Order,224-2629564-5358503,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/25/2024,Order,425-6248683-3136562,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/27/2024,Order,574-3938591-7388102,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_10.csv,10/30/2024,Order,783-3809562-7335908,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/1/2024,Order,557-6881453-6075018,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/2/2024,Order,933-2291123-3111053,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/5/2024,Order,552-4665580-3035049,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/8/2024,Order,209-8013854-1123293,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/8/2024,Order,785-5231322-7395451,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/8/2024,Order,978-3608996-1104132,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/10/2024,Order,217-4602816-1588068,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/11/2024,Order,846-8964415-4476848,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/11/2024,Order,763-6517152-1834719,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/12/2024,Order,744-1227603-2542921,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/13/2024,Order,138-1223234-2560294,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/13/2024,Order,954-3469442-7303501,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/17/2024,Order,667-8791993-6792610,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/18/2024,Order,963-2423263-1504399,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/20/2024,Order,184-2707765-7405258,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/20/2024,Order,875-3859391-8898569,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/20/2024,Order,335-5989160-8038936,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/28/2024,Order,705-6346675-1004246,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/28/2024,Order,370-8226664-8867558,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_11.csv,11/29/2024,Order,182-8639356-4421268,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/2/2024,Order,277-7259875-2481220,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/3/2024,Order,754-3348405-1348677,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/3/2024,Order,349-2525271-1172890,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/6/2024,Order,432-2291905-3672104,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/6/2024,Order,748-5088004-2972538,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/6/2024,Order,440-7761041-9522988,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/6/2024,Order,760-7286634-6233926,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/9/2024,Order,773-9125378-1480212,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/9/2024,Order,978-2058637-9410928,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/10/2024,Order,867-1712945-9369994,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
amazon_sales_2024_12.csv,12/10/2024,Order,583-5525009-4566888,WS-L9LR-FMUA,Car Seat for Dog-Grey,1,Dallas,TX,54.9,-8.24,-12.65,Amazon Sales
